weak,t,model,id,split,squared_residual,squared_gap
depth6,0.7,score_scale,2304,fit,0.3733225401389905,0.5808961925797935
depth6,0.7,score_scale,307,fit,0.6170580742807843,0.6789393582933596
depth6,0.7,score_scale,4093,fit,0.4948144986343653,0.5348341432017578
depth6,0.7,score_scale,769,fit,0.5403484082250142,0.6927540908125397
depth6,0.7,score_scale,3769,fit,0.6069721803404922,0.7163479333451575
depth6,0.7,score_scale,1780,fit,0.6156445983556673,0.5689886820957308
depth6,0.7,score_scale,2797,test,0.5444342374047835,0.6649086893750271
depth6,0.7,score_scale,2744,test,0.536944941048527,0.8871394431605685
depth6,0.7,score_scale,2114,test,0.7026187139792387,0.8433936862788318
depth6,0.7,score_scale,843,test,0.4352007318245463,0.7002055513322833
depth6,0.7,score_scale,3732,test,0.6446665525171551,0.8351988042301821
depth6,0.7,score_scale,3823,test,0.5784520942238391,0.8151828982954271
depth6,0.7,score_scale,2922,test,0.740666892978544,0.8710619253043981
depth6,0.7,score_scale,1517,test,0.49169774411323297,0.6042438866029058
depth6,0.7,score_scale,1686,test,0.4107937412289227,0.4180975483622834
depth6,0.7,score_scale,4998,test,0.39162082240388335,0.4852014016939191
depth6,0.7,score_scale,151,test,0.5439520860326376,0.6327037118044867
depth6,0.7,score_scale,3630,test,0.5924657526052873,0.8432512445990372
depth6,0.7,score_scale,1841,test,0.46252649348738367,0.5371020060681042
depth6,0.7,score_scale,3028,test,0.4779894216499335,0.7165316574068128
depth6,0.7,score_scale,2347,test,0.5196084006595492,0.8211843994356148
depth6,0.7,score_scale,4021,test,0.5585462493258708,0.6644599876398347
depth6,0.7,radial,713,fit,0.5726505012252043,0.5719508636761417
depth6,0.7,radial,3623,fit,0.7788043544565973,0.7807867286558834
depth6,0.7,radial,3296,fit,0.8932320449212225,0.8769086818171237
depth6,0.7,radial,4345,fit,0.6031729827096994,0.6103203715409891
depth6,0.7,radial,2364,fit,0.5454731408678135,0.5421849151705972
depth6,0.7,radial,3510,fit,0.8588760805725354,0.866676686596688
depth6,0.7,radial,4640,fit,0.7401597244571365,0.75065768393301
depth6,0.7,radial,1298,fit,0.5009246287197592,0.5080160041779793
depth6,0.7,radial,708,fit,0.5316540984527391,0.5348704172330635
depth6,0.7,radial,1505,fit,0.5907917587141613,0.5778329784432216
depth6,0.7,radial,2304,fit,0.5925414898172121,0.5808961925797935
depth6,0.7,radial,307,fit,0.6682855293198218,0.6789393582933596
depth6,0.7,radial,4093,fit,0.5298910189241568,0.5348341432017578
depth6,0.7,radial,769,fit,0.6925172939666664,0.6927540908125397
depth6,0.7,radial,3769,fit,0.7107166730558248,0.7163479333451575
depth6,0.7,radial,1780,fit,0.5557626627684951,0.5689886820957308
depth6,0.7,radial,2797,test,0.6617674980247266,0.6649086893750271
depth6,0.7,radial,2744,test,0.9001058074491857,0.8871394431605685
depth6,0.7,radial,2114,test,0.8395324447021992,0.8433936862788318
depth6,0.7,radial,843,test,0.711335094799555,0.7002055513322833
depth6,0.7,radial,3732,test,0.8309015521309928,0.8351988042301821
depth6,0.7,radial,3823,test,0.8211374191640389,0.8151828982954271
depth6,0.7,radial,2922,test,0.8618099370201611,0.8710619253043981
depth6,0.7,radial,1517,test,0.6029869247266282,0.6042438866029058
depth6,0.7,radial,1686,test,0.414780314003539,0.4180975483622834
depth6,0.7,radial,4998,test,0.48710869047940064,0.4852014016939191
depth6,0.7,radial,151,test,0.6240370858472939,0.6327037118044867
depth6,0.7,radial,3630,test,0.8541797657449679,0.8432512445990372
depth6,0.7,radial,1841,test,0.5335931528316271,0.5371020060681042
depth6,0.7,radial,3028,test,0.7208907108095719,0.7165316574068128
depth6,0.7,radial,2347,test,0.831338604848366,0.8211843994356148
depth6,0.7,radial,4021,test,0.6587479797936072,0.6644599876398347
depth6,0.7,score_scale_radial,713,fit,0.37722669790909513,0.5719508636761417
depth6,0.7,score_scale_radial,3623,fit,0.3966602519176654,0.7807867286558834
depth6,0.7,score_scale_radial,3296,fit,0.5574396514579651,0.8769086818171237
depth6,0.7,score_scale_radial,4345,fit,0.40156303518511893,0.6103203715409891
depth6,0.7,score_scale_radial,2364,fit,0.387338197980279,0.5421849151705972
depth6,0.7,score_scale_radial,3510,fit,0.4664796716032122,0.866676686596688
depth6,0.7,score_scale_radial,4640,fit,0.45603494971651687,0.75065768393301
depth6,0.7,score_scale_radial,1298,fit,0.34124285147763833,0.5080160041779793
depth6,0.7,score_scale_radial,708,fit,0.32848825405386894,0.5348704172330635
depth6,0.7,score_scale_radial,1505,fit,0.4652600970484122,0.5778329784432216
depth6,0.7,score_scale_radial,2304,fit,0.38694996583989283,0.5808961925797935
depth6,0.7,score_scale_radial,307,fit,0.43181040325273523,0.6789393582933596
depth6,0.7,score_scale_radial,4093,fit,0.37836889939779605,0.5348341432017578
depth6,0.7,score_scale_radial,769,fit,0.40826581240342474,0.6927540908125397
depth6,0.7,score_scale_radial,3769,fit,0.461582917101033,0.7163479333451575
depth6,0.7,score_scale_radial,1780,fit,0.45809025934283387,0.5689886820957308
depth6,0.7,score_scale_radial,2797,test,0.4287497408437757,0.6649086893750271
depth6,0.7,score_scale_radial,2744,test,0.4982348374583218,0.8871394431605685
depth6,0.7,score_scale_radial,2114,test,0.5116355667405925,0.8433936862788318
depth6,0.7,score_scale_radial,843,test,0.3843281123334506,0.7002055513322833
depth6,0.7,score_scale_radial,3732,test,0.4653890047886931,0.8351988042301821
depth6,0.7,score_scale_radial,3823,test,0.4811743991188754,0.8151828982954271
depth6,0.7,score_scale_radial,2922,test,0.5244907506393877,0.8710619253043981
depth6,0.7,score_scale_radial,1517,test,0.3902875279297579,0.6042438866029058
depth6,0.7,score_scale_radial,1686,test,0.3341912291943465,0.4180975483622834
depth6,0.7,score_scale_radial,4998,test,0.3250891667903701,0.4852014016939191
depth6,0.7,score_scale_radial,151,test,0.3681622834217652,0.6327037118044867
depth6,0.7,score_scale_radial,3630,test,0.5466657227279245,0.8432512445990372
depth6,0.7,score_scale_radial,1841,test,0.3422097068207825,0.5371020060681042
depth6,0.7,score_scale_radial,3028,test,0.3804861091958263,0.7165316574068128
depth6,0.7,score_scale_radial,2347,test,0.3996465024934452,0.8211843994356148
depth6,0.7,score_scale_radial,4021,test,0.4115809871322925,0.6644599876398347
depth8,0.7,score_scale,713,fit,0.40123775894428626,0.47214066780777253
depth8,0.7,score_scale,3623,fit,0.45045469237478375,0.5788768090321255
depth8,0.7,score_scale,3296,fit,0.4042158373944537,0.6282035809994015
depth8,0.7,score_scale,4345,fit,0.42513365056495045,0.4577887674111988
depth8,0.7,score_scale,2364,fit,0.36933672983843147,0.4318437554849629
depth8,0.7,score_scale,3510,fit,0.5331715057691446,0.6326889304628234
depth8,0.7,score_scale,4640,fit,0.5239141051431149,0.5846901921363863
depth8,0.7,score_scale,1298,fit,0.4130749393807967,0.4228254220114608
depth8,0.7,score_scale,708,fit,0.37694601764720137,0.41562160138963844
depth8,0.7,score_scale,1505,fit,0.3482348195251108,0.4638692490487641
depth8,0.7,score_scale,2304,fit,0.2913924543754932,0.4465955781348535
depth8,0.7,score_scale,307,fit,0.5218052511213116,0.5511498708176108
depth8,0.7,score_scale,4093,fit,0.3960107196264068,0.40595460111600434
depth8,0.7,score_scale,769,fit,0.46168936029495133,0.5615276185366842
depth8,0.7,score_scale,3769,fit,0.47515868806660033,0.5439416981920737
depth8,0.7,score_scale,1780,fit,0.5240924580806752,0.4863927788163981
depth8,0.7,score_scale,2797,test,0.41759890218903417,0.4835558235949666
depth8,0.7,score_scale,2744,test,0.43160826613290193,0.6462712797374863
depth8,0.7,score_scale,2114,test,0.6466611152926259,0.7250197149604143
depth8,0.7,score_scale,843,test,0.39678680554092227,0.5867742312585531
depth8,0.7,score_scale,3732,test,0.50968967224298,0.6169156161756699
depth8,0.7,score_scale,3823,test,0.4385309731782683,0.5807666614177531
depth8,0.7,score_scale,2922,test,0.5715322424611287,0.6402221382030882
depth8,0.7,score_scale,1517,test,0.39028237069228716,0.4652950299593681
depth8,0.7,score_scale,1686,test,0.3413225770381601,0.33306668131091444
depth8,0.7,score_scale,4998,test,0.31221065346070864,0.36182192982889283
depth8,0.7,score_scale,151,test,0.4293545785159148,0.4635342446401759
depth8,0.7,score_scale,3630,test,0.43776300284052216,0.6080136511189811
depth8,0.7,score_scale,1841,test,0.39012916876243453,0.4361349029227134
depth8,0.7,score_scale,3028,test,0.369583549481075,0.5192167517723892
depth8,0.7,score_scale,2347,test,0.41165136439271743,0.5817102130237483
depth8,0.7,score_scale,4021,test,0.4586358710517376,0.5232364743514033
depth8,0.7,radial,713,fit,0.4726449647751898,0.47214066780777253
depth8,0.7,radial,3623,fit,0.5784490259506416,0.5788768090321255
depth8,0.7,radial,3296,fit,0.6382752218246679,0.6282035809994015
depth8,0.7,radial,4345,fit,0.45373892945976524,0.4577887674111988
depth8,0.7,radial,2364,fit,0.4335672001215035,0.4318437554849629
depth8,0.7,radial,3510,fit,0.6274290619284432,0.6326889304628234
depth8,0.7,radial,4640,fit,0.5796108691217372,0.5846901921363863
depth8,0.7,radial,1298,fit,0.41752584542323196,0.4228254220114608
depth8,0.7,radial,708,fit,0.41229760454374753,0.41562160138963844
depth8,0.7,radial,1505,fit,0.4739440246157929,0.4638692490487641
depth8,0.7,radial,2304,fit,0.45487673169908127,0.4465955781348535
depth8,0.7,radial,307,fit,0.5447853847186843,0.5511498708176108
depth8,0.7,radial,4093,fit,0.40242506422618474,0.40595460111600434
depth8,0.7,radial,769,fit,0.5606696583013082,0.5615276185366842
depth8,0.7,radial,3769,fit,0.5407528747032214,0.5439416981920737
depth8,0.7,radial,1780,fit,0.4754337839142303,0.4863927788163981
depth8,0.7,radial,2797,test,0.4807890110230105,0.4835558235949666
depth8,0.7,radial,2744,test,0.6499442128262508,0.6462712797374863
depth8,0.7,radial,2114,test,0.7252555600764282,0.7250197149604143
depth8,0.7,radial,843,test,0.5922094313398092,0.5867742312585531
depth8,0.7,radial,3732,test,0.6146434865196526,0.6169156161756699
depth8,0.7,radial,3823,test,0.5875045880137968,0.5807666614177531
depth8,0.7,radial,2922,test,0.6353329174017155,0.6402221382030882
depth8,0.7,radial,1517,test,0.46495781590335367,0.4652950299593681
depth8,0.7,radial,1686,test,0.3299180872464058,0.33306668131091444
depth8,0.7,radial,4998,test,0.36259488074730983,0.36182192982889283
depth8,0.7,radial,151,test,0.4578131346635287,0.4635342446401759
depth8,0.7,radial,3630,test,0.6181829709257707,0.6080136511189811
depth8,0.7,radial,1841,test,0.43199711441578004,0.4361349029227134
depth8,0.7,radial,3028,test,0.5227219727880444,0.5192167517723892
depth8,0.7,radial,2347,test,0.5858200653287655,0.5817102130237483
depth8,0.7,radial,4021,test,0.5182344633604994,0.5232364743514033
depth8,0.7,score_scale_radial,713,fit,0.3521521376604145,0.47214066780777253
depth8,0.7,score_scale_radial,3623,fit,0.3389735522957962,0.5788768090321255
depth8,0.7,score_scale_radial,3296,fit,0.4031342478658626,0.6282035809994015
depth8,0.7,score_scale_radial,4345,fit,0.34775360139055067,0.4577887674111988
depth8,0.7,score_scale_radial,2364,fit,0.33734440268677895,0.4318437554849629
depth8,0.7,score_scale_radial,3510,fit,0.40298559408883033,0.6326889304628234
depth8,0.7,score_scale_radial,4640,fit,0.41942122946605104,0.5846901921363863
depth8,0.7,score_scale_radial,1298,fit,0.3286409636542171,0.4228254220114608
depth8,0.7,score_scale_radial,708,fit,0.29030445242367997,0.41562160138963844
depth8,0.7,score_scale_radial,1505,fit,0.403174130393287,0.4638692490487641
depth8,0.7,score_scale_radial,2304,fit,0.28743760660728135,0.4465955781348535
depth8,0.7,score_scale_radial,307,fit,0.4179716886649537,0.5511498708176108
depth8,0.7,score_scale_radial,4093,fit,0.3315658334831742,0.40595460111600434
depth8,0.7,score_scale_radial,769,fit,0.36822948021081614,0.5615276185366842
depth8,0.7,score_scale_radial,3769,fit,0.3878922477063347,0.5439416981920737
depth8,0.7,score_scale_radial,1780,fit,0.40771699494744734,0.4863927788163981
depth8,0.7,score_scale_radial,2797,test,0.34454830348737675,0.4835558235949666
depth8,0.7,score_scale_radial,2744,test,0.3622440423810117,0.6462712797374863
depth8,0.7,score_scale_radial,2114,test,0.5623013189581372,0.7250197149604143
depth8,0.7,score_scale_radial,843,test,0.3280181905037542,0.5867742312585531
depth8,0.7,score_scale_radial,3732,test,0.41113826701101064,0.6169156161756699
depth8,0.7,score_scale_radial,3823,test,0.4110416815610609,0.5807666614177531
depth8,0.7,score_scale_radial,2922,test,0.4567034412723824,0.6402221382030882
depth8,0.7,score_scale_radial,1517,test,0.32773415306963094,0.4652950299593681
depth8,0.7,score_scale_radial,1686,test,0.2934740988491191,0.33306668131091444
depth8,0.7,score_scale_radial,4998,test,0.2730194838042509,0.36182192982889283
depth8,0.7,score_scale_radial,151,test,0.3342782634543439,0.4635342446401759
depth8,0.7,score_scale_radial,3630,test,0.4298258093233188,0.6080136511189811
depth8,0.7,score_scale_radial,1841,test,0.2964005902840714,0.4361349029227134
depth8,0.7,score_scale_radial,3028,test,0.31449920594724523,0.5192167517723892
depth8,0.7,score_scale_radial,2347,test,0.3263066385586614,0.5817102130237483
depth8,0.7,score_scale_radial,4021,test,0.354215994871248,0.5232364743514033
depth10,0.7,score_scale,713,fit,0.16232107407347873,0.17408816302761027
depth10,0.7,score_scale,3623,fit,0.18969090212216932,0.21648846835506252
depth10,0.7,score_scale,3296,fit,0.1528083986689171,0.1881216575035738
depth10,0.7,score_scale,4345,fit,0.17594027619864178,0.180782823588859
depth10,0.7,score_scale,2364,fit,0.14053820668211417,0.15812659563570738
depth10,0.7,score_scale,3510,fit,0.20623092926526554,0.22142342911975643
depth10,0.7,score_scale,4640,fit,0.20163874220525757,0.2109738558304454
depth10,0.7,score_scale,1298,fit,0.15868516553177842,0.16168690946824682
depth10,0.7,score_scale,708,fit,0.14640447418013303,0.15260251591905333
depth10,0.7,score_scale,1505,fit,0.13908025312621772,0.16368356298844577
depth10,0.7,score_scale,2304,fit,0.1242684872812464,0.14729528776042494
depth10,0.7,score_scale,307,fit,0.19370025548887893,0.19858526323612674
depth10,0.7,score_scale,4093,fit,0.16244967646543065,0.15917702009530393
depth10,0.7,score_scale,769,fit,0.18637043258000444,0.20443332932558012
depth10,0.7,score_scale,3769,fit,0.1862299541513051,0.19931686972970425
depth10,0.7,score_scale,1780,fit,0.1881042850683025,0.17421048264045313
depth10,0.7,score_scale,2797,test,0.17528263402393823,0.18454715429212598
depth10,0.7,score_scale,2744,test,0.19245205210912625,0.2286476809179934
depth10,0.7,score_scale,2114,test,0.29142659398150883,0.30773949795642147
depth10,0.7,score_scale,843,test,0.16267962364700778,0.19014973515026967
depth10,0.7,score_scale,3732,test,0.2023276779513072,0.22290278126183694
depth10,0.7,score_scale,3823,test,0.19753768729147486,0.22510300689261464
depth10,0.7,score_scale,2922,test,0.25072549641185554,0.2624527253743812
depth10,0.7,score_scale,1517,test,0.15863151361797556,0.17251119302773388
depth10,0.7,score_scale,1686,test,0.12655768947953433,0.12687222951010402
depth10,0.7,score_scale,4998,test,0.12766124476535762,0.1359187874918267
depth10,0.7,score_scale,151,test,0.18029956543361764,0.18632817763515278
depth10,0.7,score_scale,3630,test,0.1934404413900517,0.21911623413364945
depth10,0.7,score_scale,1841,test,0.1434143911218123,0.1508812205037366
depth10,0.7,score_scale,3028,test,0.15341253634403354,0.177238658726998
depth10,0.7,score_scale,2347,test,0.16924982816953102,0.19694678826678366
depth10,0.7,score_scale,4021,test,0.1790166434460606,0.18920790939259652
depth10,0.7,radial,713,fit,0.17454898175379696,0.17408816302761027
depth10,0.7,radial,3623,fit,0.21724905388570698,0.21648846835506252
depth10,0.7,radial,3296,fit,0.18977953789052593,0.1881216575035738
depth10,0.7,radial,4345,fit,0.18023193735017437,0.180782823588859
depth10,0.7,radial,2364,fit,0.15924560402002885,0.15812659563570738
depth10,0.7,radial,3510,fit,0.2211162792310076,0.22142342911975643
depth10,0.7,radial,4640,fit,0.21013147878041144,0.2109738558304454
depth10,0.7,radial,1298,fit,0.160696658371895,0.16168690946824682
depth10,0.7,radial,708,fit,0.15215314843839817,0.15260251591905333
