group,model,bank,phase,method,samples,head_training_steps,endpoint_step,weights,coefficient_type,coefficient,alpha,omega,seed,kappa,time_shift,solver,sampling_steps,fid,inception_score,sfid,full_calls,extra_prefix_calls,seconds,valid,first_1000_reused,reused,checkpoint_sha256,samples_sha256,source_file,source_row,source_sha256,source_output
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),1.6,,,,,,,,65.70416212746898,37.95534133911133,,128,,102.44328893534839,True,,False,,5025a992c8d3c750df5336fd4bb333fae34d9744c2ab0beff709ddb0e614b273,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0064/metrics.json,,32c2a6b24c765ee0d126f90c281f66e89af30570b367d55c1510c65cf8a2e0e6,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0064/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,,a: S+a*(S-W),2.0,,,,,,,,71.35066839361372,34.93605041503906,,128,,109.8465633909218,True,,False,,6bf0b2a135706beefb52060b233b006d9424b6b05bc3d6e5cbc631c6e7c92092,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0080/metrics.json,,1b6652b51474fd6fc393431431759965bed5677abf5245478a21bb9f409ac08a,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/guided_weak__c0080/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),0.4,,,,,,,,72.78748762992649,31.63998031616211,,128,,98.49864410376176,True,,False,,de03abb7a3f175ca13a3fc8e4c8e62cf312bbc912d1f10cccb4c66d49fc01318,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0016/metrics.json,,6a0cd995f4bdf8901712ca49e6d37396d08609c94927de1a3e6375fd489e88bd,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0016/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),0.6,,,,,,,,69.36756901499325,32.87479782104492,,128,,98.95206265058368,True,,False,,dc807031d96802dc6cc378af404115ff4b3292703a15bee5143c81e5e3de8565,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0024/metrics.json,,eaa8977ce1d4948df2818f56fcdd477380c0381156591920292e048fd7889cc6,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0024/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),0.8,,,,,,,,67.91414259117664,34.163936614990234,,128,,,True,,True,,c8ddb5c43000b40d2364c38ffb14fcdd3082790a9b6bac944580f8dddfb97ee9,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0032/metrics.json,,3197d0c44e3055e80198524b08aa1a2e028ffc19ab9eddcd9f2895cc9f9ea40a,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/mixture/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),0.9,,,,,,,,67.66628753462385,34.6479377746582,,128,,98.8366744001396,True,,False,,6528208afa7bcf123ab5d18e38165bca806574b7cb66a5ba1bb4b669997def9e,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0036/metrics.json,,c3cbe89d07c50748497598a8238f6ef994c203f72fbf2ffaad407358c83a625b,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0036/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),0.925,,,,,,,,67.49108540297573,34.38364028930664,,128,,101.12891171174124,True,,False,,bb8dc7145697a5245aa7bca6bd245bfefaceca38deac8508b8ad3d85dcc58460,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0037/metrics.json,,b336dd7ce318b2a05fbfd3ec72ec58fefc08e4ef496c3b648403c17b310be524,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0037/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),0.95,,,,,,,,67.45946962095093,34.107242584228516,,128,,101.3246545298025,True,,False,,9ba06d1b23f5ae415001467d26fb8bd9e8952126cd111a32ad859c3ed64c8b5d,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0038/metrics.json,,1d210524ec7965564c3fc557e386ce18a9bec735cf589a345b5a69ef1819e872,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0038/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),0.975,,,,,,,,67.50700695140091,34.263118743896484,,128,,104.05828879447654,True,,False,,59f50275eab76a7d89f7684931ea81d27ebc2a3e02505c9607f2e149a356ae66,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0039/metrics.json,,60340784d0376ee9917593b9253eee1af4c5a4186024f685b32f2a2f89477c94,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0039/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),1.0,,,,,,,,67.45106671480835,33.9552001953125,,128,,101.1263934429735,True,,False,,e85a9da1cd193c3450e2a374d9470a2b109dcd8a803dafe3e064add8b9a2d0ea,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0040/metrics.json,,0039fe02ba92c3e879cd190b864a13e70db50b011e668903ff308c08bfd82bbd,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0040/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),1.025,,,,,,,,67.40841251857,33.846805572509766,,128,,101.1427831267938,True,,False,,bf07fb28f934d255573dfd6145643fb22a8576966486831c488fd0fe0f7c2559,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0041/metrics.json,,2dd2717772a42a01eff18dfc793ef59b0edaa8d6236d03d4f0b3e963ab0e60ed,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0041/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),1.05,,,,,,,,67.33951497235853,33.8649787902832,,128,,105.48098901705816,True,,False,,129b8450884c3059cc83fc7ea4fede08a223bb6465597caee4f3e91f46ac4c1a,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0042/metrics.json,,0adf9a0b86b07583fee5a148258cf9ceb110ee2bd3047eed89ddc2f92e339906,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0042/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),1.075,,,,,,,,67.51699658932245,33.60283279418945,,128,,105.52022815356031,True,,False,,3d35b1a989463518e2e213ec1a0910f33b41d014954ab937dd22ee6d9774f7ed,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0043/metrics.json,,c690519e26eb5649412ced784dbd9269617d8fe9e956109b49a6d63df042e8c0,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0043/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),1.1,,,,,,,,67.77899550099244,33.57755661010742,,128,,98.30859386408702,True,,False,,3b6685ef798a113787435effb4c8be6fc91070775f9934a0495d8ba00178de32,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0044/metrics.json,,048ea1fdaf886fe65109a967b1cb9f5d6535b3fd12ff154709e0d2f103fb8928,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0044/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),1.2,,,,,,,,68.46319337708286,33.002655029296875,,128,,104.68409719644114,True,,False,,2d4fb41c264c0ca50e127727cea36660eb1cf8b750b828a1ebedb66e4eb922a6,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0048/metrics.json,,662dae62032ba15c3c10cedf3b76e3ea5a658ea94b71eb486a909ca76e409a1f,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0048/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),1.6,,,,,,,,73.7601614782032,31.866201400756836,,128,,102.00094730919227,True,,False,,5f7da61c55a6dda42e3894bb68eed12150911864ed165733ee58d69f6dedc51f,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0064/metrics.json,,df46ba90808ef4c5a76b605defd7f7823bd0b3c353d19d85659951c597f9dbe0,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0064/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,mixture,1000,50000,,,a: S+a*(S-W),2.0,,,,,,,,82.44603454075832,29.002466201782227,,128,,100.49044239567593,True,,False,,9da7ee40be5c62af7512792866512dcef940dc1dd34ae79e870ca1dfacec132c,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0080/metrics.json,,dd53711ca3418d7b3473ec9c56375d52f4eb74275d146b7ec2ff1722238b8c1d,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/mixture__c0080/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),0.4,,,,,,,,72.71194580469779,31.487943649291992,,128,,98.85880633536726,True,,False,,b88bbbfdcda90eab4cb30336f01e7c685e26d4a100eb6a58334d157ae19abdbc,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0016/metrics.json,,0ead48cfd3f5de059d3e4f8652950cb76f8e7839254750007e99d61cc0870a58,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0016/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),0.8,,,,,,,,66.55050171911722,34.96009063720703,,128,,,True,,True,,ce58c517d908dd111cf13f79cdc6cd7e25e53da7d26599d0e2751185764b5c39,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0032/metrics.json,,0d85d4bff5ad017e0deb4213443606177483bb4d31b0429f7857eedd4e111b40,/home/zhoushunyu/data/eqvae/experiments/guidance_loss_50k_20260914/sit_small/screen1000/self/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),0.9,,,,,,,,65.9588501721368,35.41822052001953,,128,,99.09837855305523,True,,False,,51353d0c102adbbe4e31f8bdf034922a00f13c45fada49c9d44d7dddf147a489,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0036/metrics.json,,e8607c3035465ac00bb9bc12f21383c7d7800def0a2df0c6db54b9d540c65a9f,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0036/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),0.925,,,,,,,,65.85992747983141,35.861392974853516,,128,,100.54551597451791,True,,False,,942b71b32c33324264be338319ee9efbeb40ca76b59d84cf7e0d53fbbef2e6b4,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0037/metrics.json,,23d44559539872c5f1c812b1b80f0413105ebc3b14afbc0076773877ed6d2a84,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0037/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),0.95,,,,,,,,65.95440823377606,35.88251876831055,,128,,99.42489072075114,True,,False,,1fa1c99513108e842c69ac526673adf8d4ac28ef296c9b3cca519bf717107ee8,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0038/metrics.json,,1edf58932282d7b754e0f2c676fb982b65737ee15681e460aed77b21a73ed62f,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0038/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),0.975,,,,,,,,65.9383065458075,35.92148208618164,,128,,101.5400958172977,True,,False,,d461b241cd4cb7226d824cb3262118f8a705aa6a3f5ab9989363c1234331afc2,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0039/metrics.json,,d583c8d85983306c79bf8df4cdb2cc987228a78b7e6cbc02c377f9b367fadc8f,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0039/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),1.0,,,,,,,,65.90560742558279,35.948448181152344,,128,,101.33899309160188,True,,False,,fb71822beda28ca3cc8a1e06b7b683503160f1ca49944d041bd39faf4a0d6ab3,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0040/metrics.json,,abded44a86f122998adcfcfb1e53245b3f6c23f9d3159988cfe1864612485d6a,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0040/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),1.025,,,,,,,,65.93011816448,35.91031265258789,,128,,105.81329469941556,True,,False,,325c7f988c6c7b27cff8c4d4f7b13db18e55f445198af68921fa85c78e2538cf,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0041/metrics.json,,2e1b267adce12c931433039810bfe2b2471465d6764a10f47baba887d1937eff,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0041/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),1.05,,,,,,,,65.83862271225831,36.095420837402344,,128,,99.63516478985548,True,,False,,2e26da24be7c58a9b1069e896b2841a228457f014219217e31d8eba04212de6c,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0042/metrics.json,,fbd1c98d9a78b3eeb05d521022c636f1c2704bb7a0234463306cc76afedf56cd,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0042/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),1.075,,,,,,,,65.85763423213638,36.08107376098633,,128,,103.06350505864248,True,,False,,251e199291d7211bf11548b58ff63dbeb49c5fd2f9b09ba5d3d2ff1392546fe5,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0043/metrics.json,,68e86105e0ada0c8e0272a741f134cda880bfd31d54704bb5c1383037e663184,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0043/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),1.1,,,,,,,,65.96583059370579,35.85133743286133,,128,,107.54457561578602,True,,False,,ea9a27d65686540b6fac43476608bf0ac43706501c3155db2c14983349805bfc,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0044/metrics.json,,3bdd556cdf5e8a16a6c430f22856f6d0b32d25d7a126e56b047d54dc8d9f5604,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0044/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),1.2,,,,,,,,66.3748564835717,35.633323669433594,,128,,98.8443395444192,True,,False,,a31f9ec168b79bbdb9be59cf10bcad7433ce5e2fdac80f4558ab80a53758aa69,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0048/metrics.json,,5dc689ac0f6414e80853c79fc5de17f80830655ead98dabf8874a9b803bb886b,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0048/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),1.4,,,,,,,,67.18101771987966,34.54252243041992,,128,,100.46196893649176,True,,False,,ce8160e07f921bcc171e7d4dd7e89c7927d4c385065980813f7a384fb6fee87c,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0056/metrics.json,,226f63c1e96c05028cb03cda834e90f2b97d937a9beee134b1205856ed5e1247,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0056/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),1.6,,,,,,,,69.03065628498427,33.88204574584961,,128,,104.57407970074564,True,,False,,b037d6ad91d03d916523f3b8a8afe6fddb695602dd14696526e0437ce12afd2c,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0064/metrics.json,,d7786c6e7db5ee84d9360355cb5ef85541a9aa8b32c61248119732273eaeb5a3,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0064/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,self,1000,50000,,,a: S+a*(S-W),2.0,,,,,,,,77.33857553642736,32.186100006103516,,128,,102.14748332370073,True,,False,,b896f754a577aa8e2b376afbce8cd33a925dbf378df97c91f8539a295720d6cf,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0080/metrics.json,,1109175f51e4c3cd79b1584f7a479f2418db55a894a4c32846464da8673f02a7,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/self__c0080/samples.npz
SiT_smallbank_scan,sit_small,sit_common1k_2026091462,,strong,1000,,,,a: S+a*(S-W),0.0,,,,,,,,87.00114422111602,26.236839294433594,,128,,94.43301848415285,True,,False,,cdf66159f47cf4fe071a8b5c629314a65a719486780904f697d39f9f882cf39d,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/strong__c0000/metrics.json,,d375b70ad32c165b8e1f2bda58c81b551c12ee7fb4abeb9dd28b94a5f6e8dbf7,/home/zhoushunyu/data/eqvae/experiments/guidance_strength_sweep_20260915/points/strong__c0000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),0.4,,,,,,,,72.69177106499336,32.26748275756836,,128,,,True,False,,,38d99272367c7f6745b9b8a5fe7fa6453f71c047a8a2aed767188a4c8a146cd2,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0016/n1000/metrics.json,,99a4feb2f4441819dd9bb40704573e05640daecb1ffbf3bb36acd28e15597578,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0016/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),0.8,,,,,,,,65.04953739680946,35.05363464355469,,128,,,True,False,,,c85cd0b47e4e69a2988f917d0112b7773f4b2f4ae52c18d1c92e471c593fca42,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0032/n1000/metrics.json,,d6bb245bbabdfd8ba449cfaa32a5128ae1f183ff0e5c15180d16dca0e90e25ce,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0032/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.0,,,,,,,,63.80860592313019,35.98323440551758,,128,,,True,False,,,1c543a1606603bdfca30faa94be1b4ac9e5f73e433d946a89e4d954f99941d05,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0040/n1000/metrics.json,,c334b4f36ea68126607eaf49a2c24ad1d0abca132f4d1c53583493e7dcf2404c,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0040/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.025,,,,,,,,63.73978416688931,36.05075454711914,,128,,,True,False,,,789f5f00c16fa33fa78e1d1434d2c945a0e2f12dee8e74a1f555b46bd346ac78,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0041/n1000/metrics.json,,dc5ebceaede5c4d8afb03a9165d77ef06ec40b2a962b5f73a9b834b0c5742942,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0041/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.05,,,,,,,,63.68682215066843,36.48368453979492,,128,,,True,False,,,a3f364196713f14dd4e25d9109aca3aa2fe649523c8f3a9ea28995c5c7b90b8b,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0042/n1000/metrics.json,,3bd541f7bd98073ae316669e11acd8d48cc8d384a805b10685731a7f82107588,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0042/n1000/samples.npz
Full_data_50K,sit_small,sit_small_dynamic5k,,guided_weak,5000,50000,,ema,a: S+a*(S-W),1.05,,,,,,,,36.688847797154665,39.14695358276367,,128,,,True,True,,,229c50252c12fe9eb9bd1fbb6301b78297af87ea10ded208e0fc5dc545df1815,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0042/n5000/metrics.json,,97fa25689e0cca689a646540293fced964bd9ea835bf4deeeb7274432232daec,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0042/n5000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.075,,,,,,,,63.6736167185403,36.864192962646484,,128,,,True,False,,,2b0b7ddab49eb69de34d9d0d9409dea1b078c6e941b2442376b59fbe0fc50c65,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0043/n1000/metrics.json,,6ae9022528b30bdba9535746e4ba7cbadaa6b4ce75eb7bc1290ea8caba474cbd,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0043/n1000/samples.npz
Full_data_50K,sit_small,sit_small_dynamic5k,,guided_weak,5000,50000,,ema,a: S+a*(S-W),1.075,,,,,,,,36.73259834499959,39.1689338684082,,128,,,True,True,,,8ea9ad59763d0d146f6c20f16f2aa5ad18770a4e4f25378bac394f1206ef624f,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0043/n5000/metrics.json,,5ad61158bb56cb545496984cfedaa4fb64f7b27aa1f0ce9010e9446e4fed3228,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0043/n5000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.1,,,,,,,,63.71950977007231,37.03032684326172,,128,,,True,False,,,59f0d525c634c7b3dd314be8ced7f18d83c4964097ec28c3402bb378e1320736,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0044/n1000/metrics.json,,3e1c6d37a6b27554c479322729b0f41dadbf88a435665d7b79432dbb4fa258b4,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0044/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.125,,,,,,,,63.76620979336053,37.24998474121094,,128,,,True,False,,,f13ff0a8762570538f52ec4dc090116077dcbdc3503084c1d3ce635b8ca6b5bd,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0045/n1000/metrics.json,,45b12f8adb828df5ea63ad2c21e4229222842c8431a8e70f08a3c17d4a4bdb03,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0045/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.15,,,,,,,,63.732354350439266,37.092071533203125,,128,,,True,False,,,00a5b51431cac92cfde5ca3363b94f3b3355960c2a26dddf2b711b8ff7dc7a2a,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0046/n1000/metrics.json,,6128eb63579b134d6bcb87603ae6c294813c03d116aa78d308187628d49ab048,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0046/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.175,,,,,,,,63.74362309135665,36.732093811035156,,128,,,True,False,,,a343f5e3e9c7493489b079c64b4e63122cf00494ab4ff9a5485eea908411fd43,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0047/n1000/metrics.json,,ea8395063e3caba42a9a7b2785374ec969c162da5c3da169150e067b93d0cb02,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0047/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.2,,,,,,,,63.876139879616176,36.53196716308594,,128,,,True,False,,,2f2a679bc9cf6bba0393f6e4f6970f70540fb4c1d8c2f009f4c30f90cfdab4b5,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0048/n1000/metrics.json,,473cf84c29398d061a1606e5be3f9569a1049405373282094ad04f49d9177754,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0048/n1000/samples.npz
Full_data_50K,sit_small,sit_common1k_2026091462,,guided_weak,1000,50000,,ema,a: S+a*(S-W),1.3,,,,,,,,64.41065134253336,36.64336395263672,,128,,,True,False,,,b33e05addb9114507fcc0a85d4ec2c9eab4749a644a783b6962656ff029b59a6,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0052/n1000/metrics.json,,73415d12c83bfdab50594d2caea364c2ef6f91883074922e4521176c9a5f0c80,/home/zhoushunyu/data/eqvae/experiments/guidance_dynamic_50k_20260915/sit_small/points/guided_weak__c0052/n1000/samples.npz
