direction,time_bin,time_low,time_high,samples,A_mean,A_se,B_mean,B_se,AB_mean,B2_mean,gamma_hat_mean,gamma_hat_sample_ls,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_sample_ls,B_positive_fraction,direction_rms,euclidean_B_mean,euclidean_cosine_mean,critic_seed
x_orthogonal,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,0.0001329819664639387,8.53457869180495e-05,-9.310812824409872e-05,1.4680181636207433e-05,-8.591830702033135,-6.34243707274407,-3.2156356691017544e-07,-0.00020089643812440448,0.5392254220456802,10.192429892273378,-45.99180898095121,-0.07398236995647119,seed3
x_orthogonal,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,0.0003533314806157962,0.00010076087955116442,-1.2424332750045344e-05,1.0206528699182956e-05,-6.977560906434192,-1.2172926874775676,-1.8670442943289199e-06,-3.5055194199272964e-05,0.540241448692153,3.3502439544939144,-6.25946974409538,-0.03680101939848547,seed3
x_orthogonal,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.0005235199639828887,5.9795937832418724e-05,-2.9651411423132977e-06,4.16070054771662e-06,-1.7673464896655013,-0.7126543014350212,-1.2428376013203128e-06,-1.009098283234324e-05,0.6185661764705882,6.868948743021208,-22.875374131041635,-0.05974632520520825,seed3
x_orthogonal,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.00047463792921494943,7.304858324167584e-05,-2.185254955607308e-06,5.646754205683362e-06,-0.4913663445203566,-0.3869931071920726,-4.466723277894521e-07,-1.0017264116897971e-05,0.616519174041298,10.304292166144686,-46.774801996488016,-0.07818333095180614,seed3
x_orthogonal,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,-0.00021552767658298,0.0001547389597197319,-0.00018585493078612065,2.3894821251897483e-05,9.604972717725783,-7.778042314142105,8.458916517448301e-07,-0.00039560468282413786,0.46038114343029085,10.077044357909413,-45.193108984159906,-0.06969713692512146,seed3
v_orthogonal,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.0002029209570124646,4.2344632800031626e-05,-5.610246886741037e-05,7.383790075735006e-06,-6.928083037977758,-7.5980584892001755,-6.117310846878281e-07,-0.00011958872781055543,0.567138671875,4.388954827187978,-7.702449164331483,-0.029386551136427325,seed3
v_orthogonal,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,0.00023409276378632713,3.735465197476907e-05,-2.835291281981691e-06,2.958564442326003e-06,-7.093549022741813,-0.9583334543670121,-8.322441956173373e-07,-8.629147006289318e-06,0.579731027857829,3.3351576759496524,-5.12756879454144,-0.02611078930645021,seed3
v_orthogonal,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,0.00017069667612707145,7.698133057622248e-05,-0.00011116814102871252,1.1958427498156825e-05,-6.693501995499059,-9.296217336756616,-4.1919924613695545e-07,-0.00023429470955558217,0.5541211519364448,5.260931141967844,-10.364266905097555,-0.03277291465679095,seed3
v_orthogonal,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,0.00011922937789056875,6.790998880832988e-05,-4.134211257139383e-06,4.59369985844003e-06,-20.67772196563903,-0.8999741786663694,-6.021099357765021e-07,-1.2862122372718499e-05,0.545271629778672,2.230388766159577,-2.503717214641137,-0.017388295410717267,seed3
v_orthogonal,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.00033903229097417993,3.5238143988269445e-05,-1.6485941723247544e-06,1.464699916942417e-06,-2.7290650337652727,-1.1255508061789334,-7.423161618776505e-07,-4.7618882615919835e-06,0.6112132352941176,4.09153941149096,-7.524727315148887,-0.03407968538398564,seed3
v_orthogonal,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.00023902234086173202,3.7715321801073595e-05,-1.1558174703900916e-06,1.502336305966496e-06,-0.9757293121983672,-0.7693466940789406,-1.6862178798295943e-07,-3.81397124674671e-06,0.5968534906588004,5.379952704700972,-10.37950301190862,-0.033574295549892955,seed3
v_orthogonal,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,0.00010100038622220705,0.00015068141306204507,-0.00022338733165941848,2.262426976742219e-05,-20.4963320530272,-9.873791903820251,-4.2837044268900554e-07,-0.00046939893308625864,0.5105315947843531,5.1366813941898855,-10.348725159233108,-0.0319554579182907,seed3
x_common_on_v,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.00011808089832243684,2.1579153782858617e-05,-2.4566432931852292e-05,1.920820298894182e-06,-11.905848111769828,-12.789552956096525,-3.459519256035751e-07,-5.1053686162598434e-05,0.568115234375,2.4185481257422894,-4.210361880793965,-0.028977947540483374,seed3
x_common_on_v,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,0.00015222859453829725,2.3854585175829826e-05,-6.375416016514872e-07,1.2073483527637289e-06,-10.90825610539073,-0.528051080031788,-5.287394723479139e-07,-2.4824315560665385e-06,0.5830931796349664,1.9953627919373458,-3.0421324667161174,-0.02552359477471206,seed3
x_common_on_v,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,8.278025109233687e-05,3.6293287669980555e-05,-4.9303251079557385e-05,2.6583816652514838e-06,-13.802308246288687,-18.54634032577609,-1.9601513600644207e-07,-0.00010126488382436656,0.5526315789473685,2.7893269101269436,-5.418034989090925,-0.03254893187927974,seed3
x_common_on_v,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,9.39591597221153e-05,4.3911444662260606e-05,-4.4819052949344604e-07,1.923545791216174e-06,-26.238973756775813,-0.233002266720188,-4.721206312305379e-07,-2.8199268502031825e-06,0.5523138832997988,1.4215120074728946,-1.5163658882352622,-0.01619380849534565,seed3
x_common_on_v,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.0002054637215670517,2.1677848012072915e-05,-8.105332980899923e-07,5.530282665305207e-07,-4.503185105176934,-1.4656272511619626,-4.2242232940339677e-07,-2.174094862710565e-06,0.6112132352941176,2.4026742707976054,-4.436077300364987,-0.034047314960089094,seed3
x_common_on_v,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.00012682985687880678,2.1024001620379717e-05,-6.930451734476252e-07,4.6516659503576757e-07,-1.8388501728888462,-1.4898859480533755,-7.52446111419501e-08,-1.8512569419310357e-06,0.5968534906588004,2.9437790868795,-5.654159543572421,-0.03357429523880858,seed3
x_common_on_v,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,3.7847002261002954e-05,7.009861549087209e-05,-9.888858649230929e-05,4.895593025742338e-06,-54.69752767255205,-20.199511269079487,-1.5812938934612054e-07,-0.0002026727660103607,0.5075225677031093,2.622420791452383,-5.17717373341622,-0.03150299954563798,seed3
x_unique_to_v,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.0001721112101673583,4.207136581460478e-05,-2.501745646919948e-05,7.2777715377335386e-06,-8.168283977326286,-3.4375160500009976,-5.135484736864734e-07,-5.731268447613214e-05,0.540283203125,7.7773885198676975,-25.999067688375362,-0.054885677827818224,seed3
x_unique_to_v,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,0.00029003903711902754,5.03008778174409e-05,-6.84365944399763e-06,5.3494237045087775e-06,-5.725258614432538,-1.279326488613985,-1.0473704166682054e-06,-1.9036742592504034e-05,0.5581171950048031,5.102309478242352,-11.900384318552318,-0.0424480045301609,seed3
x_unique_to_v,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,5.0201708820101446e-05,6.785591244003974e-05,-4.380486729664252e-05,9.271227440799057e-06,-22.75935559038407,-4.724818539546812,-1.1723699406754035e-07,-9.688096203408427e-05,0.5218470705064548,9.803330169482363,-40.573774131260954,-0.0677432924284749,seed3
x_unique_to_v,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,0.00025937231391658013,8.609629284996563e-05,-1.1976142385506472e-05,7.427957638235935e-06,-9.505223934387287,-1.6123062312389123,-1.346182814423783e-06,-3.138024240924905e-05,0.5382293762575453,3.033716953625515,-4.74310385156985,-0.032979684599587895,seed3
x_unique_to_v,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.0003180562456330282,5.550892925620648e-05,-2.1546079330970873e-06,3.4504689893205464e-06,-2.9090488972271498,-0.6244391529863784,-6.897172414479864e-07,-7.759684855514779e-06,0.5762867647058824,6.435030093362648,-18.4392968040124,-0.051098289466732186,seed3
x_unique_to_v,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.0003478080698893604,7.108224934109022e-05,-1.492209862543179e-06,5.254499603611306e-06,-0.6705454083433151,-0.28398705397515206,-2.8320281773282495e-07,-8.238919328697653e-06,0.5958702064896755,9.874846925975206,-41.120642567923404,-0.07157418931441521,seed3
x_unique_to_v,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,-0.00025337468958254287,0.00011557579281929901,-8.696632427806579e-05,1.3368531563587362e-05,8.17026142944697,-6.505301189170318,9.848421360236024e-07,-0.00018730118011971815,0.4463390170511535,9.729837199618983,-40.01593541502654,-0.06383554705936628,seed3
v_common_on_x,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,5.79552877811541e-05,9.881442827393631e-06,-6.367729940548995e-06,4.032065414593428e-07,-24.257549123678498,-15.792724784429328,-1.6631207362438193e-07,-1.3138666422557108e-05,0.5595703125,1.340529875038206,-4.764435697913811,-0.06083542462915799,seed3
v_common_on_x,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,9.235271271488406e-05,1.6004399582445285e-05,-1.4484473409607153e-06,5.41558040820509e-07,-17.98050589931191,-2.6745929924079563,-3.1524133990697715e-07,-3.4384527227420292e-06,0.5778097982708934,1.2327005757393523,-3.1774013345020196,-0.04818103988337733,seed3
v_common_on_x,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,2.2396480079055896e-05,1.1357930138542829e-05,-1.1453105497819502e-05,2.6018378988538625e-07,-51.015094258051505,-44.019289221917774,-5.168018158266218e-08,-2.316639478552418e-05,0.5407149950347567,1.4435575399783591,-6.4050541411230215,-0.07391706764838109,seed3
v_common_on_x,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,7.628339058828532e-05,3.0305475815947378e-05,-2.4297666115503716e-06,9.178120670595986e-07,-32.31885613820494,-2.6473465524752067,-3.819560661921676e-07,-5.777345290159958e-06,0.5331991951710262,0.9501549209729171,-1.5554844026778913,-0.03624286769552555,seed3
v_common_on_x,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.00010703369267245682,1.3093501567739737e-05,-5.519111691168565e-07,1.9781125581898803e-07,-8.644391756588083,-2.790089809762373,-2.095201695741155e-07,-1.301633594052732e-06,0.6185661764705882,1.4432675121412526,-4.65918941376046,-0.05908778910646986,seed3
v_common_on_x,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,7.36585988545391e-05,1.1325949716800495e-05,-3.455858256455741e-07,1.357551603645071e-07,-3.1662441028728523,-2.545655168596647,-3.978306870980242e-08,-8.269268116556556e-07,0.616519174041298,1.5485738541779934,-6.872399012013288,-0.07818333079532892,seed3
v_common_on_x,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,-2.989396605400971e-05,1.9691772255202564e-05,-2.2783444019986884e-05,3.871084801790013e-07,69.24934114644448,-58.85545056892497,1.228755883173503e-07,-4.595399652015204e-05,0.4633901705115346,1.3279052670706049,-5.928334247747493,-0.06956522249246738,seed3
v_unique_to_x,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,0.00014496567818644834,3.8345685598559885e-05,-4.9734745784077054e-05,6.042268666328689e-06,-9.697835087006764,-8.231137761422337,-4.2861598468166414e-07,-0.00010551176023448276,0.55029296875,4.1792229222579556,-2.9380134794055266,-0.011374398575493242,seed3
v_unique_to_x,high_noise,0.0,0.5,2082,-0.001660548495787431,0.000722696790384558,0.00014174005771322253,3.254943857628245e-05,-1.3868440982269736e-06,2.224838889305042e-06,-11.715449553062538,-0.6233458543419171,-4.908227232175782e-07,-4.998527085759135e-06,0.5609990393852066,3.0989878927466483,-1.9501674524906532,-0.009557167148143,seed3
v_unique_to_x,low_noise,0.5,1.0,2014,-0.0011425585422816093,0.000857960519260366,0.00014830020739461922,7.036416477053298e-05,-9.97150493143352e-05,9.988588823112811e-06,-7.704362403494958,-9.982896591318525,-3.6087628907499976e-07,-0.00020941868745178306,0.5392254220456802,5.059005670950059,-3.9592127981924015,-0.013252986376756003,seed3
v_unique_to_x,q0,0.0,0.25,994,-0.00246539192615729,0.0014479397182963992,4.2945998576037556e-05,5.794995484155947e-05,-1.7044450832981246e-06,3.3365342440694976e-06,-57.40679010623582,-0.5108429761593726,-2.1360179509394337e-07,-6.745424410665741e-06,0.5291750503018109,2.017879988927751,-0.9482328000870089,-0.004193223433115634,seed3
v_unique_to_x,q1,0.25,0.5,1088,-0.000925241170614968,0.0004032408894734581,0.00023199860071171688,3.260207793265597e-05,-1.0966829041454265e-06,1.2091907435000154e-06,-3.988132548112561,-0.906956086159795,-4.831326645392814e-07,-3.402556551790933e-06,0.5900735294117647,3.8285341270731124,-2.8655378977932475,-0.01445768190249705,seed3
v_unique_to_x,q2,0.5,0.75,1017,-0.00023322110424906146,0.00035582844746818055,0.00016536374647596876,3.6704500130847136e-05,-8.102316092558544e-07,1.3961210237816094e-06,-1.4103520827217952,-0.5803448235893025,-1.0447779976034305e-07,-3.0165842422933515e-06,0.5703048180924287,5.152262657140502,-3.507104031309383,-0.011970472806190461,seed3
v_unique_to_x,q3,0.75,1.0,997,-0.002070137453494349,0.0016946418614993898,0.00013089437063861872,0.0001371551526012497,-0.0002006039155190149,1.87534230777967e-05,-15.815328370459204,-10.696922619770781,-5.590720144860307e-07,-0.0004199612541158251,0.5075225677031093,4.962072502372843,-4.420390948563545,-0.014561227401094176,seed3
random_orthogonal_matched_v500,overall,0.0,1.0,4096,-0.0014058532403282697,0.0005593283932961655,2.4037673842070006e-05,1.5736259496577228e-05,-1.0662659541205271e-05,1.0146220985178492e-06,-58.485411257548066,-10.508995966854249,-6.816469308539424e-08,-2.233994118092824e-05,0.50390625,4.4044996113363615,-0.027546716140932404,-0.00010454153051991442,seed3
